31.8223462301149,30.3942217053548,32.238994278315,34.7191957014487,36.0100823797495,34.412883183191,31.5016139838778,28.6146460821616,30.4684913685869,30.3915786882033,30.6276318711002,32.8123858575819,34.4806147775448,36.9147979323395,37.392482574711,38.9437919503158,40.2494018596842,41.3515532685516,40.7514697354256,38.7126867492413,36.8737153865982,33.4978145691945,33.4808609901315,33.4671014304539,32.4227894802027,30.2511066970986,31.2315821165173,34.3640702043601,35.3230865776105,35.0162326427674,33.5445755475891,35.4223137602815,37.627491361959,36.9053729261669,35.2376090278024,34.6639987055757,34.7044146589022,35.0414801548249,38.6681660167784,36.2200441910686,33.9885379672391,34.0058829472142,35.9926486781215,34.9431808475104,32.9747605890524,33.0128656029014,33.8051189145929,31.4756870151603,31.8934332705598,32.3249227452114,32.8865390233548
32.9913991250359,36.3609067184007,37.0736651924459,37.0130000837582,32.0180478754231,33.6869687477617,33.531076316437,33.5484585750698,29.8071534762087,30.4538801205203,32.2565098982525,33.4910380014822,33.9983608318816,36.1976547587271,37.3372206973389,39.4961676176624,36.1746135464416,34.5270629850846,37.6625538014256,38.342319878739,39.0871351301354,40.931394522939,39.3664368190298,37.6565971585505,34.5888716914585,34.9024494948929,32.9715292292813,36.3306785949271,36.1525331804275,39.4058098850302,38.6971776464277,35.5520892798462,35.961285869643,37.4079590545253,38.9132095578856,36.2582058938297,29.4872703521673,29.4181761071669,29.0308410365188,30.2083363112692,30.4706191200484,26.588579457142,29.4375302059015,30.2988540759595,31.7324569201435,29.8352052131829,32.0509678364634,33.8350729940343,37.8624797349153,41.509961883367,41.6801880098771
34.5104495063399,41.8865412345649,39.8118031824816,38.0080765268522,32.9473678980962,33.5326801349515,35.4899619005712,32.5778541188844,32.180596113603,32.9638021617294,32.0292305088161,32.8221160251834,36.907627203683,36.2338835165244,34.9615553404524,34.5133439606379,33.1908984427218,34.9297400167884,35.7532492266995,39.943453661147,43.1209274251929,40.807302621272,41.3342601356476,38.4162639017929,40.1387246938288,40.0672178935343,38.8611914096061,39.8745573548943,40.1062597916732,40.1028363901082,38.4646448555182,37.1908798172017,36.2405608762429,35.3627074887317,35.9967010154636,33.6177885651413,32.3451920163716,28.2206867982164,28.9418112782822,26.4559609025829,26.0255239241576,23.828954328729,25.6617297850285,31.2793671771381,32.5657390663631,33.3177257568165,34.1882186952875,36.2546794999145,40.502683439176,43.174728514598,42.1611696853531
37.3370783591519,42.5497246891922,43.3000073957149,38.686122431136,34.7113028928761,32.2087203716625,37.3606880091738,34.2559167635399,34.263075060499,34.5186461456544,34.4368564648794,36.2422861764417,38.9216271354837,35.9789885766373,32.246996453306,30.7158136513841,33.4334423708502,35.9748713763562,40.2323313017416,42.7466183074344,43.7616169783934,43.7323111670062,43.4599721295468,40.7838633943478,40.1717071030822,41.445252581445,42.1649475638387,41.7889176866555,41.7880045692784,40.6557275961212,40.7484888395695,37.3850094231133,35.2690611115677,34.5767950944596,32.5351133183315,30.9892530720613,30.5666269137742,28.5684372620902,29.3929182855117,24.7307827102724,22.7624225383774,24.1986347177052,28.1843080515708,31.6138731176732,34.1283485689871,37.4681767076158,38.0262880656142,38.464562827792,41.2536894730926,42.4453479897679,41.2795892913236
33.9001681641333,39.3790403129996,39.3742234272368,38.1433149799299,37.1015979413677,33.9011135452638,35.8925260632098,37.5800790340026,36.2161921617334,36.4665884490611,37.7279364167395,38.5198554804707,38.8054198926085,33.8745922574175,31.2411978964568,32.0597065797357,34.1050926060214,37.6173787232477,41.2276966005058,44.216763607549,44.4968516466353,41.9697351194419,41.8755398775041,40.8740226709629,40.0678113024566,41.5941436790231,41.995133880578,42.8519449709399,42.1926051116175,41.1807018307554,40.2339628517045,38.1610851458342,33.7968363221541,34.2743604376102,32.6454706593354,32.426850775254,30.6226720387123,29.5107341589385,27.7480369337478,27.3961810762886,23.6914374582497,23.5930970330906,28.6661919892314,31.1924872736782,37.1556337028088,37.3773822337403,38.9242907568687,41.3064802748089,39.8334173816012,40.6922179336499,40.3815801796615
31.7170547128641,33.4752536819454,35.2668728967397,36.0351274680686,36.4797733565571,39.0402863702464,39.385216696374,40.4962129486799,39.3147762926298,40.2550717957109,40.3280683607682,36.5881363614851,36.2683201899942,33.8104722535111,36.0835924563627,36.5965730059961,38.6937211474815,41.2598377813538,41.843713838058,43.2282355719237,43.3266771463626,46.6428381982719,44.9506954458419,42.7261480651209,43.0600635366021,39.6119152905011,41.7493492517511,40.6165477844289,41.6871560856402,42.3631063648512,42.5780030658474,36.1696955572656,33.8092204559947,33.966682009304,34.2736189923603,31.4772222344165,28.6691990194002,30.2148881377018,27.7665256419248,28.0597481948658,23.7432790263866,27.1918404589581,30.002804026669,33.2041000234378,35.9705261057978,40.400135535288,39.1456773517848,41.77074304861,42.5713179880021,44.4098963477773,44.8798082429432
28.7608413984129,26.3098476271316,27.7853280281949,30.8301904641279,36.9872955915286,39.8610215807765,39.7880812021412,41.2352872921747,41.3511094410673,43.7930830142239,43.6352436809303,39.9277800488141,35.3297113335412,36.0205477159546,37.6388634168978,40.8229681330596,42.1950503256423,40.5811623751637,40.3672777030954,41.4200935054132,45.5080258665357,45.0645120364175,44.513438609417,45.9288541440813,44.2301408587881,41.5866735651509,41.0978872347547,40.7549257398863,43.4563432881198,42.4826618320886,40.9247293087667,35.5959225092161,31.9939385603924,34.5420814614472,35.169167007824,32.840539873272,30.5071057283219,30.8519516212918,30.0525581445951,28.9290675721691,26.6437426816741,27.0040879402706,32.5312271140986,34.8256606579239,36.6941218458087,38.7178335530679,42.0468323683078,42.2562580337512,47.5034265528527,50.4298640458772,50.9354600449825
32.6669985006318,27.4187784553482,28.6382113771222,33.1403568922433,36.8946782589278,38.4484890117512,38.8547016351681,39.6932853627262,40.9103116312936,41.1292108274845,39.4146850517215,36.6469710164616,35.5290252717741,36.2245735237939,38.7848586277469,41.9745302226357,41.8889447790417,41.8620123006017,37.7926371505542,41.5435447272569,43.7791315184561,44.4649238615438,47.5401577443199,45.782633139665,43.7605213694653,47.0200628896842,46.7840984544927,45.3006735407022,44.2752437779994,41.5562630623638,35.8079252016773,36.2163557189457,33.9871458070688,34.0424565673796,35.1164497435994,34.6485728836736,33.2762164852986,33.3673608233229,31.900571843602,26.9489301045978,25.792980106827,28.8837555299318,33.3578304805733,34.4049858636857,35.0015187410836,39.6632242425617,42.4356748087495,44.0378752774577,47.3426598576932,50.6838842735792,51.4647431195254
32.512664871202,31.2379649576368,32.151203723602,34.0731900645447,34.7449914330356,33.7631619614664,35.4207345957413,35.3245459943535,38.2142060031431,37.2324128118272,35.6744928520657,38.8359310324862,38.196052062807,36.6660398022793,39.0448115217538,40.0590179580001,42.2707917765105,41.7749245453491,39.312326739914,41.1083056849569,41.2290972684501,44.3403345786994,45.1458774110067,45.0198209659855,44.1268540756921,45.9127399458862,48.3066843849562,49.1811496151525,42.7309120248068,37.281592496724,33.1266415321663,34.352719743191,34.7389071687204,34.424037669716,34.2822877189852,33.306716999642,35.5015854028611,34.7560177674452,30.7238436226425,28.6024893191124,25.5103755905607,30.3258131044678,33.6571773575836,37.9196782442856,35.4173812252008,40.0931276532948,41.7978973497012,45.4531492682399,43.0881145394649,46.9514853533318,46.371755988972
31.4820942514001,34.6954612306772,35.6147407851496,38.1378553900591,37.091817335317,34.1003922420804,34.2575383835852,35.3703576294632,34.6412802835232,34.999382210251,34.8226511176692,36.779717543635,37.0137979792214,37.9416026990805,40.9514135209087,42.1814238213622,42.4875623368501,42.1639858235447,40.9368689760056,40.057072603048,41.1698576597488,39.872539328519,39.3758848703337,39.4547408186875,42.464826407677,45.3573672705646,46.513362487679,44.8054198479579,42.761769353271,37.3130972130818,34.9702364040676,33.9092281332792,33.8229926243338,32.8961293366335,32.3982472243268,34.2299049779468,35.6479068776164,31.6683840439627,31.0700272607138,32.8746707166672,32.9349133327941,32.0862589107116,34.8907059161791,37.3829993319717,39.4081559237824,38.4032420019811,40.2585848792976,40.6797224270875,43.2868800750869,43.419934281752,43.5773602911643
